대학코드,국가,대학명,파견구분,협정형태,NUM_VISITS,BERT_SUM,RNN_SUM,BERT_AVG,RNN_AVG,BERT_PLUS_RNN_SCORE,COLLEGE_LINK
US000187,UNITED STATES,University of Arkansas,방문학생SAP(정규),SAF,1.0,1.0,0.9287242889404296,1.0,0.9287242889404296,0.9786172866821288,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000187&bgbn=A
US000188,UNITED STATES,University of California Berkeley,교환학생SAP(정규)SAP(계절),교환대학,393.0,298.0,244.5093618631363,0.7582697201017812,0.6221612261148506,0.7174371719057019,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000188&bgbn=A
US000189,UNITED STATES,University of California Davis,교환학생,교환대학,155.0,124.0,105.91061297059059,0.8,0.6832942772296167,0.7649882831688849,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000189&bgbn=A
US000190,UNITED STATES,University of California Irvine,교환학생,교환대학,315.0,213.0,216.17664149403572,0.6761904761904762,0.6862750523620181,0.6792158490419388,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000190&bgbn=A
US000191,UNITED STATES,University of California Los Angeles,교환학생SAP(계절),교환대학,279.0,205.0,193.17415535449982,0.7347670250896058,0.6923804851415764,0.722051063105197,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000191&bgbn=A
US000291,UNITED STATES,University of California Merced,교환학생,교환대학,12.0,10.0,7.368432819843292,0.8333333333333334,0.6140360683202744,0.7675441538294157,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000291&bgbn=A
US000192,UNITED STATES,University of California Riverside,교환학생,교환대학,64.0,32.0,44.73249241709709,0.5,0.6989451940171421,0.5596835582051426,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000192&bgbn=A
US000195,UNITED STATES,University of California San Diego,교환학생,교환대학,264.0,159.0,184.7764623761177,0.6022727272727273,0.6999108423337792,0.6315641617910428,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000195&bgbn=A
US000298,UNITED STATES,University of California San Francisco,교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000298&bgbn=A
US000193,UNITED STATES,University of California Santa Barbara,교환학생,교환대학,310.0,180.0,223.91704866290092,0.5806451612903226,0.7223130602029062,0.6231455309640976,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000193&bgbn=A
US000194,UNITED STATES,University of California Santa Cruz,교환학생,교환대학,70.0,38.0,48.57572844624519,0.5428571428571428,0.6939389778035028,0.5881816933410507,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000194&bgbn=A
US000196,UNITED STATES,University of Central Missouri,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000196&bgbn=A
US000197,UNITED STATES,University of Chicago,교환학생,교환대학,13.0,12.0,7.81555837392807,0.9230769230769231,0.6011967979944669,0.8265128855521863,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000197&bgbn=A
US000198,UNITED STATES,University of Cincinnati,교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000198&bgbn=A
US000199,UNITED STATES,University of Colorado,방문학생SAP(정규),SAF,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000199&bgbn=A
US000200,UNITED STATES,University of Connecticut,교환학생,교환대학,33.0,26.0,24.517746448516846,0.7878787878787878,0.7429620135914196,0.7744037555925772,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000200&bgbn=A
US000201,UNITED STATES,University of Denver,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000201&bgbn=A
US000202,UNITED STATES,University of Georgia,교환학생,교환대학,74.0,61.0,52.68645402789116,0.8243243243243243,0.7119791084850157,0.7906207595725318,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000202&bgbn=A
US000203,UNITED STATES,University of Guam,교환학생,교환대학,2.0,1.0,1.2374571561813354,0.5,0.6187285780906677,0.5356185734272003,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000203&bgbn=A
US000204,UNITED STATES,University of Hawaii at Manoa,교환학생,교환대학,79.0,65.0,50.503442257642746,0.8227848101265823,0.6392840792106677,0.7677345908518078,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000204&bgbn=A
US000205,UNITED STATES,University of Hawaii Hilo,방문학생SAP(정규),SAF,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000205&bgbn=A
US000206,UNITED STATES,University of Idaho,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000206&bgbn=A
US000207,UNITED STATES,University of Illinois at Urbana-Champaign,교환학생,교환대학ISEP,117.0,104.0,79.16307502985,0.8888888888888888,0.6766074788876069,0.8252044658885042,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000207&bgbn=A
US000208,UNITED STATES,University of Iowa,교환학생방문학생SAP(정규),ISEPSAF,6.0,6.0,3.647523581981659,1.0,0.6079205969969431,0.882376179099083,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000208&bgbn=A
US000209,UNITED STATES,University of Kansas,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000209&bgbn=A
US000210,UNITED STATES,University of Kentucky,교환학생,ISEP,4.0,3.0,2.7887484431266785,0.75,0.6971871107816696,0.7341561332345008,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000210&bgbn=A
US000211,UNITED STATES,University of Maryland at College Park,교환학생,교환대학,67.0,58.0,47.41982728242874,0.8656716417910447,0.7077586161556528,0.8182977341004272,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000211&bgbn=A
US000212,UNITED STATES,University of Massachusetts Amherst,교환학생,교환대학,63.0,50.0,44.0998515188694,0.7936507936507936,0.6999976431566571,0.7655548485025526,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000212&bgbn=A
US000286,UNITED STATES,University of Massachusetts Lowell,교환학생,교환대학,4.0,2.0,2.561988055706024,0.5,0.640497013926506,0.5421491041779518,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000286&bgbn=A
US000213,UNITED STATES,University of Memphis,교환학생,ISEP,1.0,1.0,0.5122702717781067,1.0,0.5122702717781067,0.8536810815334319,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000213&bgbn=A
US000214,UNITED STATES,University of Miami,교환학생,교환대학,12.0,11.0,9.031297266483307,0.9166666666666666,0.7526081055402756,0.8674490983287493,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000214&bgbn=A
US000215,UNITED STATES,University of Michigan,교환학생,교환대학,38.0,32.0,25.93419176340103,0.8421052631578947,0.6824787306158167,0.7942173033952713,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000215&bgbn=A
US000216,UNITED STATES,University of Minnesota Morris,교환학생,교환대학,34.0,27.0,21.827039897441864,0.7941176470588235,0.6419717616894666,0.7484738814480163,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000216&bgbn=A
US000217,UNITED STATES,University of Minnesota Twin Cities,교환학생방문학생SAP(정규),ISEPSAF,14.0,11.0,10.263747185468674,0.7857142857142857,0.7331247989620481,0.7699374396886144,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000217&bgbn=A
US000218,UNITED STATES,University of Mississippi,교환학생,ISEP,1.0,1.0,0.5580055713653564,1.0,0.5580055713653564,0.8674016714096069,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000218&bgbn=A
US000219,UNITED STATES,University of Montana,교환학생방문학생SAP(정규),ISEPSAF,2.0,2.0,0.8347524702548981,1.0,0.41737623512744904,0.8252128705382347,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000219&bgbn=A
US000220,UNITED STATES,University of Nebraska at Kearney,교환학생,ISEP,1.0,1.0,0.5156486034393309,1.0,0.5156486034393309,0.8546945810317992,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000220&bgbn=A
US000221,UNITED STATES,"University of Nebraska, Lincoln",교환학생,ISEP,4.0,4.0,2.805501341819763,1.0,0.7013753354549408,0.9104126006364822,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000221&bgbn=A
US000222,UNITED STATES,University of North Carolina at Asheville,교환학생,ISEP,11.0,9.0,8.217390596866608,0.8181818181818182,0.7470355088060553,0.7968379253690894,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000222&bgbn=A
US000223,UNITED STATES,University of North Carolina at Chapel Hill,교환학생,교환대학ISEP,63.0,56.0,47.396314680576324,0.8888888888888888,0.7523224552472433,0.8479189587963951,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000223&bgbn=A
US000224,UNITED STATES,University of North Carolina at Charlotte,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000224&bgbn=A
US000225,UNITED STATES,University of North Carolina at Greensboro,교환학생,교환대학ISEP,48.0,36.0,37.70690920948982,0.75,0.7855606085310379,0.7606681825593113,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000225&bgbn=A
US000226,UNITED STATES,University of North Carolina at Pembroke,교환학생,ISEP,1.0,1.0,0.5122702717781067,1.0,0.5122702717781067,0.8536810815334319,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000226&bgbn=A
US000227,UNITED STATES,University of North Carolina at Wilmington,교환학생,ISEP,1.0,0.0,0.6875936985015869,0.0,0.6875936985015869,0.20627810955047607,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000227&bgbn=A
US000228,UNITED STATES,University of North Dakota,교환학생,ISEP,1.0,1.0,0.3998453319072723,1.0,0.3998453319072723,0.8199535995721816,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000228&bgbn=A
US000229,UNITED STATES,University of North Texas,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000229&bgbn=A
US000230,UNITED STATES,University of Northern Colorado,교환학생,ISEP,11.0,10.0,5.110761284828186,0.9090909090909091,0.46461466225710785,0.7757480350407687,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000230&bgbn=A
US000287,UNITED STATES,University of Notre Dame,교환학생,교환대학,3.0,2.0,2.810688853263855,0.6666666666666666,0.936896284421285,0.7477355519930522,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000287&bgbn=A
US000143,UNITED STATES,University of Oregon,교환학생,교환대학,49.0,36.0,31.377559006214142,0.7346938775510204,0.6403583470655947,0.7063932184053926,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000143&bgbn=A
US000231,UNITED STATES,University of Pennsylvania,교환학생,교환대학,41.0,28.0,26.347421050071716,0.6829268292682927,0.6426200256115053,0.6708347881712564,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000231&bgbn=A
US000284,UNITED STATES,University of Pittsburgh,교환학생,교환대학,22.0,20.0,15.796089231967926,0.9090909090909091,0.7180040559985421,0.8517648531631989,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000284&bgbn=A
US000232,UNITED STATES,University of Richmond,교환학생SAP(정규),교환대학SAF,28.0,23.0,21.233281135559082,0.8214285714285714,0.75833146912711,0.802499440738133,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000232&bgbn=A
US000310,UNITED STATES,University of Rochester,,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000310&bgbn=A
US000234,UNITED STATES,University of Sioux Falls,교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000234&bgbn=A
US000235,UNITED STATES,University of South Carolina,교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000235&bgbn=A
US000236,UNITED STATES,University of South Carolina-Columbia,교환학생,ISEP,2.0,2.0,1.2484385967254639,1.0,0.6242192983627319,0.8872657895088195,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000236&bgbn=A
US000237,UNITED STATES,University of South Florida,교환학생,교환대학,69.0,56.0,46.044058591127396,0.8115942028985508,0.6673051969728608,0.7683075011208438,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000237&bgbn=A
US000238,UNITED STATES,University of Southern Indiana,교환학생,ISEP,2.0,2.0,1.2267650365829468,1.0,0.6133825182914734,0.884014755487442,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000238&bgbn=A
US000239,UNITED STATES,University of St. Thomas,방문학생SAP(정규),SAF,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000239&bgbn=A
US000240,UNITED STATES,University of Tennessee at Chattanooga,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000240&bgbn=A
US000241,UNITED STATES,University of Tennessee Knoxville,교환학생,ISEP,17.0,15.0,10.757086545228958,0.8823529411764706,0.632769796778174,0.8074779978569815,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000241&bgbn=A
US000242,UNITED STATES,University of Texas at Arlington,교환학생,교환대학,58.0,46.0,38.280956119298935,0.7931034482758621,0.6600164848154989,0.7531773592377531,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000242&bgbn=A
US000243,UNITED STATES,University of Texas at Austin,교환학생,교환대학,4.0,1.0,2.9984755516052246,0.25,0.7496188879013062,0.3998856663703918,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000243&bgbn=A
US000244,UNITED STATES,University of Texas at El Paso,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000244&bgbn=A
US000245,UNITED STATES,University of the Pacific,교환학생,ISEP,1.0,1.0,0.7555708289146423,1.0,0.7555708289146423,0.9266712486743927,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000245&bgbn=A
US000246,UNITED STATES,University of the South,방문학생SAP(정규),SAF,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000246&bgbn=A
US000247,UNITED STATES,University of Utah,교환학생SAP(정규),교환대학ISEPSAF,38.0,28.0,24.530676037073135,0.7368421052631579,0.6455441062387667,0.7094527055558405,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000247&bgbn=A
US000248,UNITED STATES,University of Vermont,교환학생,ISEPSAF,13.0,11.0,9.149394512176514,0.8461538461538461,0.7037995778597318,0.8034475656656118,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000248&bgbn=A
US000249,UNITED STATES,University of Virginia's College at Wise,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000249&bgbn=A
US000250,UNITED STATES,University of Washington,교환학생SAP(정규),교환대학,167.0,130.0,105.40676659345627,0.7784431137724551,0.6311782430745885,0.734263652563095,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000250&bgbn=A
US000251,UNITED STATES,University of West Georgia,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000251&bgbn=A
US000253,UNITED STATES,University of Wisconsin La Crosse,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000253&bgbn=A
US000283,UNITED STATES,University of Wisconsin-Madison,교환학생,교환대학,57.0,46.0,40.70910236239433,0.8070175438596491,0.7141947782876199,0.7791707141880403,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000283&bgbn=A
US000254,UNITED STATES,University of Wyoming,교환학생,ISEP,3.0,3.0,1.6855410933494568,1.0,0.5618470311164856,0.8685541093349456,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000254&bgbn=A
US000292,UNITED STATES,Upper Iowa University,교환학생,ISEP,1.0,1.0,0.6869951486587524,1.0,0.6869951486587524,0.9060985445976257,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000292&bgbn=A
US000255,UNITED STATES,Utah State University,교환학생,ISEP,1.0,0.0,0.781536340713501,0.0,0.781536340713501,0.23446090221405028,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000255&bgbn=A
US000256,UNITED STATES,Valdosta State University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000256&bgbn=A
US000257,UNITED STATES,Vanderbilt University,방문학생SAP(정규),SAF,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000257&bgbn=A
US000258,UNITED STATES,Virginia Commonwealth University,교환학생,교환대학ISEP,2.0,2.0,1.6755903959274292,1.0,0.8377951979637146,0.9513385593891144,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000258&bgbn=A
US000259,UNITED STATES,Virginia Polytechnich Institute and State University,교환학생,ISEP,6.0,5.0,4.859520673751831,0.8333333333333334,0.8099201122919718,0.826309367020925,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000259&bgbn=A
US000260,UNITED STATES,Washington and Jefferson College,교환학생,교환대학,12.0,8.0,8.782226026058197,0.6666666666666666,0.731852168838183,0.6862223173181216,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000260&bgbn=A
US000261,UNITED STATES,Washington College,교환학생,교환대학,22.0,16.0,17.47792148590088,0.7272727272727273,0.7944509766318582,0.7474262020804665,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000261&bgbn=A
US000262,UNITED STATES,Washington Semester Program (American University),방문학생SAP(정규),SAF,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000262&bgbn=A
US000263,UNITED STATES,Washington State University,교환학생,ISEP,4.0,3.0,2.495600461959839,0.75,0.6239001154899597,0.7121700346469878,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000263&bgbn=A
US000264,UNITED STATES,Washington University in St. Louis,교환학생,교환대학,25.0,18.0,16.989374071359634,0.72,0.6795749628543853,0.7078724888563156,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000264&bgbn=A
US000265,UNITED STATES,Wesley College,교환학생,ISEP,1.0,1.0,0.9284954667091371,1.0,0.9284954667091371,0.978548640012741,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000265&bgbn=A
US000266,UNITED STATES,West Virginia University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000266&bgbn=A
US000267,UNITED STATES,West Virginia Wesleyan College,교환학생,교환대학,3.0,3.0,1.967446208000183,1.0,0.6558154026667277,0.8967446208000183,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000267&bgbn=A
US000268,UNITED STATES,Western Carolina University,교환학생,ISEP,1.0,1.0,0.8671858310699463,1.0,0.8671858310699463,0.9601557493209838,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000268&bgbn=A
US000269,UNITED STATES,Western Connecticut State University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000269&bgbn=A
US000270,UNITED STATES,Western Illinois University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000270&bgbn=A
US000271,UNITED STATES,Western Kentucky University,교환학생,교환대학,20.0,17.0,16.276685535907745,0.85,0.8138342767953872,0.8391502830386162,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000271&bgbn=A
US000144,UNITED STATES,Western Oregon University,교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000144&bgbn=A
US000272,UNITED STATES,Western Washington University,교환학생,교환대학ISEP,19.0,12.0,12.588630974292755,0.631578947368421,0.6625595249627766,0.6408731206467276,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000272&bgbn=A
US000273,UNITED STATES,Westminster College,교환학생,교환대학,23.0,21.0,17.890282809734344,0.9130434782608695,0.777838383031928,0.8724819496921871,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000273&bgbn=A
US000274,UNITED STATES,Whitworth College,교환학생,ISEP,1.0,1.0,0.2841184139251709,1.0,0.2841184139251709,0.7852355241775513,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000274&bgbn=A
US000275,UNITED STATES,Wichita State University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000275&bgbn=A
US000276,UNITED STATES,Willamette University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000276&bgbn=A
US000277,UNITED STATES,Winston-Salem State University,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000277&bgbn=A
US000278,UNITED STATES,Wittenberg University,교환학생,ISEP,3.0,1.0,1.5472150444984436,0.3333333333333333,0.5157383481661478,0.3880548377831776,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=US000278&bgbn=A
UY000001,URUGUAY,Universidad Catolica del Uruguay,교환학생,ISEP,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=UY000001&bgbn=A
VN000002,VIETNAM,Hanoi University,,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=VN000002&bgbn=A
VN000004,VIETNAM,Ho Chi MInh City University of Education,,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=VN000004&bgbn=A
VN000001,VIETNAM,National Economics University of Hanoi,교환학생,,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=VN000001&bgbn=A
VN000003,VIETNAM,"Vietnam National University, Hanoi",교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=VN000003&bgbn=A
VN000005,VIETNAM,"Vietnam National University, Ho Chi Minh City",,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=VN000005&bgbn=A
VN000006,VIETNAM,Vin University,,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=VN000006&bgbn=A
ZW000001,ZIMBABWE,University of Zimbabwe,교환학생,교환대학,,,,,,,http://oia.yonsei.ac.kr/partner/expReport.asp?ucode=ZW000001&bgbn=A
