,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
17,56,그리운 핀란드에서의 한학기.,경영학과,학부,2011,/partner/expReport.asp?id=5321&page=2&bgbn=R,1,0.7789990901947021
18,55,헬싱키에서의 잊지못할 한학기,경영학과,학부,2011,/partner/expReport.asp?id=5315&page=2&bgbn=R,1,0.9380415678024292
19,54,"자일리톨은 시작일뿐입니다, 더욱 흥미진진한 mikkeli",신문방송학과,학부,2011,/partner/expReport.asp?id=5206&page=2&bgbn=R,1,0.9453573226928711
20,53,HSE - 유럽에서의 1년,경제학과,학부,2010-2011,/partner/expReport.asp?id=5143&page=3&bgbn=R,1,0.6503697633743286
21,52,Aalto university : School of Economics,경제학과,학부,2011,/partner/expReport.asp?id=5131&page=3&bgbn=R,1,0.5139521360397339
22,51,핀란드 미켈리에서의 1년,신문방송학과,학부,2010,/partner/expReport.asp?id=4866&page=3&bgbn=R,0,0.7867540121078491
23,50,미켈리에서의 한 학기,국어국문학과,학부,2010,/partner/expReport.asp?id=4816&page=3&bgbn=R,1,0.731432318687439
24,49,미껠리에서의 한학기,응용통계학과,학부,2010,/partner/expReport.asp?id=4774&page=3&bgbn=R,1,0.731432318687439
25,48,"Mikkeli, the place of extreme",영어영문학과,학부,2010,/partner/expReport.asp?id=4745&page=3&bgbn=R,1,0.5139521360397339
26,47,생각할 시간을 줬던 미켈리에서의 9개월,경영대학 경영학과,학부,2010,/partner/expReport.asp?id=4667&page=3&bgbn=R,1,0.7200940847396851
27,46,aalto university mikkeli campus,경영학과,학부,2010,/partner/expReport.asp?id=4661&page=3&bgbn=R,1,0.5123575925827026
28,45,HSE 교환학생 프로그램 후기,경영학과,학부,2010,/partner/expReport.asp?id=4562&page=3&bgbn=R,0,0.5204265713691711
29,44,핀란드에서의 겨울과 여름,경영학과,학부,2010,/partner/expReport.asp?id=4548&page=3&bgbn=R,1,0.8871732354164124
30,43,"Moika, Suomi!!",경영학과,학부,2010,/partner/expReport.asp?id=4530&page=4&bgbn=R,1,0.5123575925827026
31,42,"휘바 휘바 HSE, Mikkeli",경영학과,학부,2009-2010,/partner/expReport.asp?id=4472&page=4&bgbn=R,1,0.5122702717781067
32,41,"HSE,Mikkeli에서의 소중한 1년♥",경영학과,학부,2009-2010,/partner/expReport.asp?id=4300&page=4&bgbn=R,1,0.784462571144104
33,40,"Mikkeli에서의 반년, 잊을 수 없는 시간",경영학과,학부,2010,/partner/expReport.asp?id=4294&page=4&bgbn=R,1,0.827871561050415
34,39,알토대학에서의 첫번째 교환일기,철학,학부,2010,/partner/expReport.asp?id=4264&page=4&bgbn=R,1,0.8254501819610596
35,38,헬싱키 경제대학에서의 1년,경영학과,학부,2009-2010,/partner/expReport.asp?id=4246&page=4&bgbn=R,1,0.6091848015785217
36,37,"HSE, Mikkeli",경영학과,학부,2009,/partner/expReport.asp?id=4130&page=4&bgbn=R,1,0.515648603439331
37,36,"HSE, Mikkeli",경영학과,학부,2009,/partner/expReport.asp?id=4124&page=4&bgbn=R,1,0.515648603439331
38,35,여유롭고 평화로운 미켈리에서의 1년,문헌정보학과,학부,2009,/partner/expReport.asp?id=4116&page=4&bgbn=R,1,0.8641152381896973
39,34,시리도록 아름다운 헬싱키에서의 일년,경영학과,학부,2008-2009,/partner/expReport.asp?id=3880&page=4&bgbn=R,1,0.8527781963348389
40,33,HSE Mikkeli 경험보고서,경영학과,학부,2009,/partner/expReport.asp?id=3714&page=5&bgbn=R,1,0.6680845022201538
41,32,아담하고 한적한 Mikkeli에서의 7개월♥,경영학과,학부,2009,/partner/expReport.asp?id=3711&page=5&bgbn=R,1,0.6991273164749146
42,31,핀란드 HSE 경험 보고서,경영학과,학부,2008,/partner/expReport.asp?id=3532&page=5&bgbn=R,1,0.7812578678131104
43,30,HSE 경험보고서,경제학부,학부,2008,/partner/expReport.asp?id=3469&page=5&bgbn=R,0,0.6901764869689941
44,29,HSE에서의 한학기,경영학과,학부,2008,/partner/expReport.asp?id=3457&page=5&bgbn=R,1,0.731432318687439
45,28,"HSE, Mikkeli",경영학과,학부,2008,/partner/expReport.asp?id=3120&page=5&bgbn=R,1,0.515648603439331
46,27,"HSE, Mikkeli에서의 한 학기",경제학과,학부,2008,/partner/expReport.asp?id=3111&page=5&bgbn=R,1,0.6876720190048218
47,26,HSE에서의 1년,경영학과,학부,2007,/partner/expReport.asp?id=2919&page=5&bgbn=R,0,0.731432318687439
48,25,HSE 경험보고서,경제학과,학부,2007,/partner/expReport.asp?id=2917&page=5&bgbn=R,0,0.6901764869689941
49,24,HSE 경험보고서,경영학과,학부,2006-2007,/partner/expReport.asp?id=2794&page=5&bgbn=R,0,0.6901764869689941
50,23,천국보다 아름다운 그 곳 - 핀란드에서의 한학기,정치외교학과,학부,2006,/partner/expReport.asp?id=2265&page=6&bgbn=R,1,0.9528906345367432
51,22,MoiMoi Finland :),경영학과,학부,2005,/partner/expReport.asp?id=2251&page=6&bgbn=R,1,0.515648603439331
52,21,HSE 경험보고서,응용통계학과,학부,2006,/partner/expReport.asp?id=2116&page=6&bgbn=R,0,0.6901764869689941
53,20,경험보고서,도시공학과,학부,2005,/partner/expReport.asp?id=1747&page=6&bgbn=R,1,0.7555708289146423
54,19,"'자아의 신화'를 이루기 위한 첫 여정, HSE",경영학과,학부,2005,/partner/expReport.asp?id=1558&page=6&bgbn=R,1,0.8179724216461182
55,18,"인생의 가장 빛나는 기억! Moi, Finland!",경영학전공,학부,2004,/partner/expReport.asp?id=1319&page=6&bgbn=R,1,0.9600083231925964
56,17,The perfect memories in Finland,경영학전공,학부,2004,/partner/expReport.asp?id=1311&page=6&bgbn=R,1,0.5122702717781067
57,16,경험보고서,경영학전공,학부,2004,/partner/expReport.asp?id=1275&page=6&bgbn=R,1,0.7555708289146423
58,15,헬싱키경제경영대학 경험보고서,경영학전공,학부,2004,/partner/expReport.asp?id=1181&page=6&bgbn=R,1,0.47926199436187744
59,14,I miss Helsinki ^^,경영학전공,학부,2003,/partner/expReport.asp?id=1063&page=6&bgbn=R,0,0.5123575925827026
60,13,경험보고서,경영학전공,학부,2003,/partner/expReport.asp?id=1007&page=7&bgbn=R,1,0.7555708289146423
61,12,경험보고서,경영학전공,학부,2003,/partner/expReport.asp?id=920&page=7&bgbn=R,1,0.7555708289146423
62,11,I was in Helsinki,경영학전공,학부,2003,/partner/expReport.asp?id=904&page=7&bgbn=R,1,0.5123575925827026
63,10,눈의 나라 핀란드,상경계열,학부,2003,/partner/expReport.asp?id=893&page=7&bgbn=R,1,0.5585042238235474
64,9,경험보고서,컴퓨터·산업공학전공,학부,2003,/partner/expReport.asp?id=886&page=7&bgbn=R,1,0.7555708289146423
65,8,Helsinki School of Economics - 신수진,경제학전공,학부,2001-2002,/partner/expReport.asp?id=676&page=7&bgbn=R,1,0.5139521360397339
66,7,Helsinki School of Economics - 신수진,경제학전공,학부,2002,/partner/expReport.asp?id=609&page=7&bgbn=R,1,0.5139521360397339
67,6,Helsinki School of Economics - 김슬기,영어영문학전공,학부,2002,/partner/expReport.asp?id=604&page=7&bgbn=R,1,0.6123637557029724
68,5,Helsinki School of Economics and Business - 정석준,경영학전공,대학원,2001,/partner/expReport.asp?id=438&page=7&bgbn=R,1,0.7453161478042603
69,4,Helsinki School of Economics-강기진,상경계열,학부,2000,/partner/expReport.asp?id=230&page=7&bgbn=R,1,0.5230910181999207
70,3,Helsinki School of Economics-강우석,경제학전공,학부,2000,/partner/expReport.asp?id=210&page=8&bgbn=R,1,0.42672330141067505
71,2,Helsinki School of Economics-배희진,상경계열,학부,2000,/partner/expReport.asp?id=207&page=8&bgbn=R,1,0.5139521360397339
72,1,Helsinki School of Economics-임명진,경영학전공,학부,2001,/partner/expReport.asp?id=128&page=8&bgbn=R,1,0.5276725888252258
